Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.twoside	Cervix_Endocervix	1746	1	0.920652886839497	1	ENSG00000197122
DEG.twoside	Colon_Sigmoid	2807	9	0.00977298093157044	0.527740970304804	ENSG00000154229:ENSG00000070808:ENSG00000148660:ENSG00000197122:ENSG00000123104:ENSG00000073756:ENSG00000151067:ENSG00000173175:ENSG00000067191
DEG.twoside	Colon_Transverse	2542	6	0.127449685714265	1	ENSG00000070808:ENSG00000197122:ENSG00000073756:ENSG00000151067:ENSG00000198626:ENSG00000067191
DEG.twoside	Esophagus_Gastroesophageal_Junction	2434	10	0.000891880902590434	0.0481615687398834	ENSG00000070808:ENSG00000148660:ENSG00000067900:ENSG00000150995:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000067191
DEG.twoside	Esophagus_Mucosa	4906	15	0.000543853899156732	0.0293681105544635	ENSG00000137764:ENSG00000154229:ENSG00000166501:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000067191
DEG.twoside	Esophagus_Muscularis	2638	12	7.18145471939769e-05	0.00387798554847475	ENSG00000166501:ENSG00000070808:ENSG00000148660:ENSG00000067900:ENSG00000150995:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Fallopian_Tube	457	1	0.472085251599219	1	ENSG00000169418
DEG.twoside	Heart_Atrial_Appendage	8002	15	0.0818418132318924	1	ENSG00000169032:ENSG00000137764:ENSG00000154229:ENSG00000070808:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000173175:ENSG00000106617:ENSG00000198626:ENSG00000067191
DEG.twoside	Heart_Left_Ventricle	8983	16	0.106230489481954	1	ENSG00000169032:ENSG00000137764:ENSG00000154229:ENSG00000070808:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000101333:ENSG00000173175:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Kidney_Cortex	6031	14	0.0160397017567405	0.866143894863985	ENSG00000169032:ENSG00000137764:ENSG00000166501:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000067191
DEG.twoside	Kidney_Medulla	93	0	1	1	
DEG.twoside	Liver	8356	11	0.657570472610175	1	ENSG00000137764:ENSG00000154229:ENSG00000145349:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000073756:ENSG00000173175:ENSG00000169418
